21999, -3.77, 8.76, -2.47, 18.11, -24.60, -111.34, -0.83, -0.41, -0.26
22245, -0.46, 9.64, -2.33, 19.99, -26.05, -102.37, -0.84, 0.06, -0.64
22493, -1.20, 11.73, 0.57, 28.71, -26.40, -94.12, -0.33, 0.22, -0.46
22738, -0.89, 10.09, -5.44, 21.13, -26.92, -107.38, 1.83, 1.15, 1.37
22986, -2.96, 7.93, 7.66, 16.49, -22.52, -114.47, 0.73, 2.29, -0.33
23232, -2.07, 9.10, -3.05, 21.34, -26.13, -104.55, -1.47, -0.11, -0.53
23480, 0.89, 10.18, -3.68, 27.83, -23.91, -91.46, -1.48, -0.30, -1.01
23726, -1.97, 13.36, -9.84, 30.49, -25.96, -97.90, 0.73, -0.97, 1.28
23980, 3.02, 6.46, -2.10, 19.22, -25.49, -108.68, 0.75, 0.80, 0.67
24225, 6.73, 6.82, -1.31, 20.71, -23.66, -111.66, -2.09, -2.20, -0.49
24473, -2.02, 9.08, -2.88, 20.49, -25.20, -99.52, -2.11, -2.02, -0.68
24719, -2.82, 11.21, -0.22, 29.25, -23.33, -87.52, 0.00, -0.61, -0.25
24965, 1.02, 10.02, -5.49, 22.62, -27.23, -103.79, 1.89, 1.33, 1.02
25212, -5.72, 8.00, 2.28, 17.39, -23.52, -112.58, 0.66, 1.77, 0.07
25458, -1.01, 10.38, -2.77, 20.52, -25.05, -109.30, -0.69, 0.19, -0.42
25714, -1.15, 9.71, -2.42, 24.10, -25.27, -96.89, -1.16, -0.48, -0.70
25960, -0.21, 11.65, 2.97, 32.29, -26.38, -95.13, 1.37, -1.21, 0.24
26208, 2.84, 7.46, -4.26, 22.05, -25.59, -108.96, 1.65, 2.50, 0.43
26454, -0.69, 7.34, 4.25, 18.30, -22.60, -112.47, 0.35, 0.78, -0.26
26699, -0.24, 9.20, -1.39, 19.56, -25.05, -104.75, -1.22, -0.22, -0.57
26947, -1.71, 11.13, -0.13, 26.25, -25.12, -95.07, -0.60, 0.07, -0.53
27193, -1.70, 11.44, -5.61, 23.02, -26.94, -107.72, 2.18, 1.53, 1.52
27447, -1.38, 10.58, 0.06, 19.19, -23.59, -115.10, 1.33, 0.70, 0.92
27693, -5.51, 9.79, -2.61, 21.54, -23.76, -115.13, -0.25, -0.07, 0.34
27940, -1.97, 8.91, -2.73, 22.23, -25.84, -105.09, -1.25, -0.93, -0.47
28186, -4.64, 16.26, 0.39, 28.76, -27.68, -100.98, 0.08, -0.27, -0.09
28434, -0.41, 8.72, -5.51, 27.13, -28.31, -116.97, 1.49, 1.30, 0.98
28680, -1.32, 11.88, 5.49, 30.90, -27.67, -115.80, 0.21, 1.34, -0.60
28928, -2.53, 9.25, -2.82, 30.46, -28.35, -97.31, -1.26, -0.25, -0.43
29188, -0.52, 10.34, -2.39, 27.71, -17.25, -84.30, -1.12, -0.18, -0.85
29440, -0.92, 11.80, -9.11, 19.69, -19.26, -97.92, 0.66, -0.45, 1.12
29691, 2.40, 5.50, -2.41, 16.12, -21.25, -110.63, -0.43, 0.51, 0.37
29943, -4.35, 6.52, -3.88, 19.04, -22.05, -112.98, -0.12, -0.56, 0.18
30195, -2.00, 9.00, -2.67, 19.35, -23.69, -101.94, -1.72, -1.21, -0.64
30447, -7.47, 14.59, -1.76, 28.82, -23.66, -93.34, -0.50, -0.85, -0.26
30699, -0.58, 7.52, -6.45, 19.34, -24.95, -108.75, 1.50, 1.20, 1.28
30951, -1.89, 8.95, 3.29, 17.17, -21.76, -112.60, 0.46, 0.62, -0.40
31211, -2.28, 9.10, -2.54, 18.66, -24.19, -109.15, -1.14, 0.02, -0.54
31457, -0.09, 9.94, -2.84, 24.23, -23.63, -98.51, -1.13, -0.18, -0.91
31703, -3.05, 12.28, -8.62, 28.66, -25.21, -100.61, 0.37, -0.99, 1.37
31948, 3.11, 4.85, -2.54, 21.73, -22.99, -108.92, 0.01, 0.93, 0.16
32196, 11.88, 7.66, -0.81, 23.95, -21.88, -108.59, -1.14, -1.07, -0.63
32442, -1.88, 9.10, -1.46, 23.85, -23.06, -99.40, -1.41, -0.74, -0.67
32688, -2.85, 12.15, 1.69, 31.75, -21.12, -91.65, 0.03, 0.05, -0.58
32944, -2.15, 8.74, -5.02, 27.19, -24.51, -100.22, 1.27, 2.13, 1.18
33189, -2.77, 9.59, 9.13, 22.19, -23.12, -94.40, 1.03, 3.42, -0.51
33441, -0.53, 9.78, -2.82, 24.63, -21.65, -88.37, -1.02, 0.10, -0.47
33689, 0.66, 9.20, -2.69, 28.09, -15.81, -78.35, -1.66, -0.41, -1.01
33935, -0.38, 13.13, 1.10, 33.66, -16.54, -75.26, 2.48, 0.46, 0.04
34181, 1.96, 5.73, -4.68, 15.76, -23.28, -80.61, 0.37, 2.53, 0.21
34428, -2.05, 4.19, -2.69, 5.04, -23.81, -81.99, -1.55, 0.16, 0.25
34682, 0.31, 9.63, -0.73, 5.42, -19.53, -72.99, -1.21, 0.22, -0.40
34928, -1.29, 10.33, -1.42, 13.58, -10.42, -62.60, -1.35, -0.34, -0.93
35176, -0.89, 11.17, -5.35, 12.91, -17.33, -67.61, 2.34, 1.74, 1.35
35422, -0.03, 10.94, -0.71, -4.60, -20.48, -78.87, 1.21, 0.62, 0.63
35670, -7.35, 9.38, -6.01, -8.46, -20.01, -81.01, -0.21, -0.58, 0.72
35915, -1.05, 9.17, -1.83, -4.19, -15.51, -70.90, -1.13, 0.20, -0.61
36163, -6.47, 17.24, 1.04, 2.79, -13.46, -65.20, 1.04, -0.06, 0.18
36409, 0.47, 8.42, -4.16, -8.01, -19.04, -77.39, 1.12, 2.20, 0.90
36665, -0.88, 9.12, 4.10, -19.88, -16.09, -89.73, 0.28, 1.05, -0.09
36913, -2.99, 8.55, -2.82, -17.47, -15.99, -82.96, -1.12, -0.46, -0.41
37158, -1.31, 10.03, -2.02, -9.56, -13.11, -71.08, -1.08, -0.12, -0.99
37406, 0.29, 13.99, -11.11, -4.50, -16.98, -72.30, 0.54, -0.09, 1.60
37654, 4.66, 7.61, 0.25, -21.06, -14.83, -91.38, -0.52, 1.02, -0.01
37900, 8.51, 4.65, -1.92, -21.59, -14.47, -101.94, -1.54, -2.70, -0.11
38148, -1.93, 9.06, -2.66, -21.28, -15.04, -89.04, -1.27, -0.83, -0.66
38402, -7.23, 9.56, -3.10, -12.93, -17.42, -78.79, -0.95, -0.83, -0.56
38649, -3.13, 9.84, -5.46, -18.42, -18.90, -87.94, 1.26, 1.56, 1.14
39151, -2.27, 9.06, -2.90, -21.86, -13.42, -110.38, -0.73, -0.57, -0.31
39469, -2.33, 9.92, -2.18, -15.71, -19.67, -96.16, -1.17, -0.02, -0.85
39839, 1.52, 8.09, -4.43, -15.90, -16.78, -110.38, 1.20, 1.37, 0.84
40179, 9.15, 5.18, -1.96, -10.76, -10.36, -123.66, -1.46, -2.16, -0.20
40427, -2.60, 8.89, -1.37, -14.41, -15.70, -111.20, -1.25, -1.11, -0.30
40683, -3.10, 10.90, 3.18, -14.48, -18.17, -102.81, 0.15, -0.55, -0.28
40929, 1.90, 9.50, -2.92, -20.97, -14.28, -108.21, 1.64, -0.97, 0.65
41177, -5.79, 9.47, 9.99, -28.31, -7.82, -107.86, 0.96, 1.00, -0.77
41422, -2.97, 8.99, -2.93, -28.72, -10.32, -103.61, -0.83, -0.80, -0.35
41670, -1.26, 9.04, -2.64, -25.46, -13.26, -83.82, -1.06, -1.43, -0.46
41918, 3.25, 9.76, -5.78, -15.92, -18.97, -77.04, 1.00, -2.74, 0.74
42164, 0.28, 6.81, -1.89, -23.41, -14.92, -83.92, -0.23, 0.65, 0.48
42412, 10.19, 9.29, -6.26, -26.26, -13.78, -97.37, -1.37, -0.38, -0.76
42655, -2.61, 8.93, -2.90, -22.77, -13.65, -80.31, -1.64, -1.33, -0.76
42901, -6.32, 9.93, -0.74, -11.98, -14.25, -68.42, 0.09, -0.96, -0.14
43149, 0.97, 8.81, -3.95, -13.87, -18.63, -78.41, 1.61, 0.33, 1.18
43395, -2.83, 9.83, 8.19, -22.43, -15.90, -90.46, 0.78, 1.50, -0.46
43642, -2.63, 8.93, -2.72, -20.52, -16.34, -85.09, -1.20, -0.77, -0.32
43890, -2.18, 10.45, 0.49, -12.66, -13.67, -70.71, -0.11, 0.07, -0.35
44136, -2.78, 12.91, -6.10, -6.91, -18.02, -71.40, 0.89, -0.80, 1.00
44390, 2.59, 5.13, -1.67, -17.87, -18.49, -84.96, -0.68, 0.05, 0.19
44638, -1.62, 6.15, -5.57, -18.87, -18.17, -86.79, -1.00, -1.95, 0.20
44883, -2.96, 8.53, -3.17, -13.69, -14.92, -72.54, -1.35, -1.40, -0.39
45131, -5.48, 10.08, 3.42, -2.79, -11.82, -63.39, 0.32, -0.77, -0.19
45379, -0.36, 7.88, -5.46, -6.85, -20.52, -75.18, 1.58, 0.66, 0.92
45625, -0.42, 12.68, 5.35, -16.91, -19.50, -86.14, 0.47, 0.77, -0.60
45873, -1.59, 9.05, -2.40, -13.61, -18.78, -78.47, -0.98, -0.34, -0.39
46127, -0.72, 10.08, -0.98, -5.52, -13.90, -66.28, -0.68, -0.18, -0.52
46374, -1.31, 11.50, -2.83, 4.12, -15.71, -63.15, 1.05, -1.81, 0.71
46622, 3.15, 4.78, -4.24, -7.67, -22.58, -80.30, 0.96, 1.32, 0.08
46868, 7.38, 6.73, -1.52, -11.17, -22.01, -85.15, -1.62, -1.45, -0.22
47116, -2.25, 9.39, -1.90, -5.64, -16.91, -69.94, -1.39, -1.74, -0.52
47362, 0.57, 9.85, 0.74, 3.86, -12.01, -61.71, -0.41, -0.24, -0.57
47609, 0.74, 10.26, -4.38, 3.49, -20.72, -70.46, 1.42, 1.61, 0.99
47863, -3.21, 8.65, 8.32, -11.03, -20.49, -81.45, 1.54, 2.70, -0.17
48109, -0.12, 9.42, -0.93, -8.84, -21.37, -78.95, -0.90, 0.02, -0.65
48357, -1.41, 9.85, -1.87, -0.39, -14.59, -65.71, -0.97, -0.17, -0.67
48603, -1.65, 12.97, 1.34, 7.29, -17.74, -65.54, 1.49, -0.67, 0.22
48852, 2.39, 5.10, -4.05, -9.87, -21.79, -81.00, 0.73, 2.49, 0.20
49102, -3.91, 19.56, 7.61, -15.36, -20.42, -88.22, 1.82, 1.76, -0.25
49348, -0.18, 9.77, -1.21, -12.12, -18.96, -76.78, -1.31, -0.91, -0.50
49596, -2.18, 10.89, -0.25, -3.24, -16.05, -66.28, -0.91, -0.24, -0.91
49852, -3.36, 9.47, -5.34, -10.82, -21.47, -77.76, 1.47, 2.02, 1.76
50098, -5.29, 13.36, -0.92, -22.11, -17.86, -96.52, 0.41, 1.38, 0.79
50345, -3.88, 10.64, -3.87, -21.67, -18.33, -101.43, -0.76, 0.29, 0.10
50593, -0.68, 9.95, -1.09, -16.95, -20.71, -91.64, -0.48, 0.85, -0.44
50839, -6.44, 14.74, 2.82, -10.06, -23.43, -85.09, -0.06, 0.16, -0.36
51087, -0.61, 8.63, -5.32, -15.70, -21.72, -103.76, 1.57, 2.79, 0.83
51335, -2.72, 9.13, 6.42, -13.69, -14.53, -121.46, 1.14, 2.45, -0.04
51589, -0.71, 9.26, -2.57, -11.17, -18.40, -116.52, -0.97, -0.64, -0.36
51834, -0.12, 9.40, -1.67, -6.34, -24.98, -105.67, -0.83, 0.34, -0.74
52082, -3.61, 13.09, 3.41, 1.86, -28.88, -106.39, 1.33, -0.06, -0.10
52330, 0.49, 6.72, -4.72, -3.30, -19.95, -121.35, 0.96, 2.23, 0.79
52576, 0.16, 0.91, -2.32, 3.49, -16.14, -126.43, -1.76, -1.01, 0.06
52824, -1.61, 9.39, -1.41, 2.10, -21.66, -118.63, -1.14, -0.59, -0.41
53069, -1.63, 9.95, -1.15, 7.45, -26.43, -108.87, -0.98, -0.73, -0.68
53325, -3.89, 13.17, -7.74, 9.87, -27.05, -114.83, 1.64, 2.41, 1.15
53573, -1.53, 9.67, -2.12, 10.99, -21.43, -120.40, 0.29, 0.30, 0.77
53819, -11.13, 8.70, -9.42, 12.42, -21.41, -120.08, -0.95, -1.89, 0.52
54067, -1.97, 9.10, -2.23, 13.91, -25.14, -111.71, -1.07, -0.19, -0.74
54315, -8.55, 15.25, -0.45, 23.93, -26.91, -102.00, -0.29, 0.23, -0.41
54560, 0.10, 8.25, -4.50, 19.89, -25.80, -111.37, 1.32, 1.40, 0.74
54808, -1.47, 8.42, 5.69, 16.38, -22.86, -116.14, 0.64, 1.55, -0.23
55054, -1.66, 9.42, -3.38, 17.33, -25.45, -111.39, -1.01, -0.92, -0.35
55310, -0.55, 9.33, -1.08, 21.81, -26.91, -101.87, -0.70, -0.24, -0.85
55556, -0.55, 13.46, -8.06, 27.49, -27.30, -100.79, 0.28, -0.94, 0.72
55803, 2.06, 5.49, -3.89, 18.74, -25.55, -111.60, 0.49, 0.80, 0.65
56049, 11.41, 4.47, -1.07, 19.15, -24.73, -114.25, -1.03, -1.25, -0.51
56297, -1.79, 9.37, -2.12, 17.92, -26.32, -107.54, -1.38, -1.00, -0.89
56545, -1.39, 9.28, -0.94, 25.75, -25.93, -98.13, -0.73, 0.04, -0.94
56791, 0.67, 10.61, -4.48, 25.36, -26.75, -105.20, 1.54, 1.07, 0.96
57047, -6.74, 12.59, 2.51, 18.80, -24.42, -109.21, 1.83, 3.59, 0.23
57294, -2.88, 8.49, -3.54, 20.08, -25.07, -109.08, -0.58, 0.77, -0.07
57540, -1.15, 9.30, -1.90, 23.53, -25.50, -99.68, -1.01, -0.68, -0.60
57788, -3.82, 13.27, 5.86, 30.81, -25.86, -100.37, 0.99, -1.20, 0.24
58034, 0.65, 7.86, -5.30, 20.46, -25.90, -110.60, 1.27, 2.05, 0.82
58281, -0.34, 4.09, -0.98, 18.63, -22.23, -114.70, -0.81, 0.08, -0.14
58527, -1.38, 8.30, -3.08, 18.82, -24.20, -107.06, -0.98, -0.37, -0.32
58781, -0.63, 10.73, -1.10, 25.56, -24.52, -96.14, -1.15, -0.63, -0.84
59029, -2.92, 13.66, -11.40, 26.28, -26.38, -104.19, 0.32, -1.53, 1.36
59289, 4.48, 8.03, -1.23, 20.64, -24.51, -111.55, -0.38, 0.43, 0.27
59539, -0.24, 7.60, -9.47, 20.87, -23.33, -115.76, -1.47, -2.18, -0.32
59785, -1.94, 8.87, -3.13, 20.42, -23.69, -108.08, -0.98, -0.37, -0.55
60033, -2.50, 8.86, -1.55, 27.57, -26.13, -99.77, -0.52, -0.62, -0.53
60278, 1.18, 10.27, -3.64, 26.02, -26.56, -109.53, 1.62, 0.78, 1.09
60534, -3.17, 10.04, 6.82, 21.05, -23.30, -117.22, 1.32, 2.47, -0.27
60780, -4.83, 10.03, -2.27, 25.65, -26.37, -115.36, -0.73, -0.44, 0.04
61028, -0.84, 9.35, -2.63, 29.80, -29.99, -107.50, -0.72, -0.03, -0.51
61274, 5.50, 11.34, 1.70, 39.65, -28.18, -98.92, 0.47, -0.65, -0.29
61521, -0.16, 7.72, -3.92, 17.11, -21.29, -101.94, 0.77, 0.71, 0.77
61767, -1.48, 7.58, 1.60, 11.63, -18.96, -109.97, 0.21, 0.43, -0.05
62013, -0.53, 9.22, -2.65, 14.63, -20.07, -105.36, -1.20, -0.08, -0.44
62261, -0.55, 9.89, -2.47, 20.83, -21.65, -97.76, -1.02, -0.38, -0.81
62515, -0.21, 12.25, -9.47, 24.39, -24.55, -102.18, 0.83, -0.18, 1.26
62760, 2.43, 8.84, -0.02, 18.58, -22.07, -111.59, 0.95, 0.02, 0.91
63008, 9.32, 5.09, -1.63, 19.96, -20.83, -111.77, -1.85, -2.14, -0.42
63254, -2.53, 9.24, -2.67, 17.89, -22.20, -105.12, -1.30, -1.60, -0.43
63502, -2.42, 10.28, -0.59, 26.18, -23.81, -94.87, -1.15, -0.71, -0.51
63752, 0.73, 11.06, -5.02, 21.67, -25.45, -107.66, 1.73, 1.15, 1.30
64002, -5.87, 9.60, 3.68, 18.21, -21.44, -112.16, 1.18, 1.88, 0.41
64256, -1.77, 8.64, -1.68, 20.56, -21.66, -111.21, -0.70, -0.08, -0.44
64503, -1.29, 9.51, -1.48, 23.62, -22.77, -103.17, -0.88, 0.06, -0.68
64751, 0.03, 12.01, 5.02, 33.78, -22.43, -96.13, 1.65, 0.54, -0.13
64997, 0.21, 7.64, -5.11, 24.90, -23.91, -103.81, 0.87, 2.55, 0.74
65245, -0.28, 1.50, -2.53, 23.02, -22.92, -100.80, -1.21, 0.46, 0.20
65490, -3.64, 8.09, -1.15, 24.80, -23.38, -95.31, -0.85, -0.01, -0.26
65738, -1.48, 10.38, -0.75, 30.23, -19.12, -86.28, -0.91, 0.12, -0.79
65992, -4.14, 11.08, -6.08, 35.50, -19.42, -88.25, 0.22, -1.21, 0.97
66238, 3.71, 6.60, -1.72, 21.25, -22.65, -86.16, -0.62, 1.12, 0.37
66486, 2.83, 14.53, 5.57, 14.81, -24.90, -85.84, 0.67, 1.66, -0.36
66732, 0.06, 9.60, -1.73, 16.60, -18.93, -76.76, -1.42, -0.73, -0.47
66979, -1.35, 9.54, -0.83, 21.98, -12.80, -67.85, -0.60, 0.03, -0.57
67225, -2.53, 12.09, -3.60, 18.90, -18.40, -71.35, 1.62, 1.88, 0.86
67473, -2.75, 9.28, -3.00, 2.69, -21.24, -77.58, 0.68, 0.39, 0.78
67719, -0.95, 10.84, -2.66, -2.12, -21.95, -78.91, -0.88, -0.92, 0.33
67975, -1.24, 9.31, -1.99, 2.35, -15.83, -70.18, -0.87, 0.29, -0.40
68222, -2.42, 10.53, 2.96, 8.37, -12.96, -63.67, 0.26, 0.50, -0.60
68468, -1.11, 9.66, -6.00, -0.42, -20.75, -74.22, 1.19, 2.47, 1.04
68716, -2.81, 9.81, 6.71, -15.26, -17.45, -83.59, 1.16, 3.19, -0.09
68962, 0.89, 9.95, -0.16, -16.09, -17.13, -82.30, -0.61, -0.01, -0.10
69210, -0.39, 9.54, -1.98, -10.36, -13.24, -72.84, -1.26, 0.06, -0.75
69455, 0.98, 13.26, 2.57, -2.62, -11.21, -64.40, 0.26, 0.68, -0.49
69709, -1.03, 8.81, -6.26, -12.69, -16.34, -77.97, 1.72, 1.84, 1.02
69957, -5.56, 7.71, 4.06, -25.07, -11.34, -94.26, 0.43, 2.02, 0.00
70203, -2.18, 9.38, -2.65, -22.57, -12.51, -91.36, -0.98, -0.41, -0.42
70451, -0.95, 9.77, -1.59, -17.17, -12.89, -79.70, -0.91, -0.12, -0.69
70699, -4.55, 12.06, 2.14, -9.82, -16.11, -74.89, 0.49, 0.41, -0.09
70944, 0.21, 6.33, -5.57, -22.32, -15.00, -90.91, 1.32, 1.57, 0.62
71192, -4.83, 19.60, 7.77, -23.63, -12.98, -105.39, 1.17, 0.88, -0.13
71446, -0.87, 9.53, -0.70, -23.34, -15.30, -96.38, -1.14, -0.48, -0.42
71694, -0.41, 9.84, -1.28, -16.63, -18.69, -87.18, -0.95, -0.11, -0.91
71942, 0.70, 12.03, -7.90, -12.16, -22.52, -89.05, 1.27, 2.37, 0.76
72187, 3.07, 5.95, -3.39, -19.20, -14.62, -110.07, -0.72, 0.53, 0.26
72435, -5.62, 10.39, -4.43, -13.88, -13.23, -118.63, -0.18, -0.25, 0.68
72681, -1.06, 9.32, -2.55, -13.11, -19.26, -107.25, -1.25, -0.12, -0.48
72929, -2.98, 9.63, -3.95, -6.24, -24.33, -96.84, -1.13, -0.88, -0.49
73183, -0.11, 10.24, -4.75, -10.99, -20.78, -105.96, 1.58, 0.41, 1.74
73431, -6.40, 7.71, 6.08, -18.65, -9.51, -116.18, 1.11, 1.37, 0.68
73676, -3.84, 8.05, -1.66, -17.10, -11.65, -116.38, -0.74, -0.21, -0.18
73924, -0.10, 9.05, -2.93, -18.71, -17.55, -102.06, -0.79, -0.79, -0.23
74172, 0.96, 11.59, 0.35, -16.98, -20.36, -94.33, 1.26, -3.66, 0.80
74418, 1.48, 4.46, -2.58, -28.43, -12.10, -97.81, -0.18, -0.11, 0.31
