0.58, 9.24, -6.08, 18.47, -28.54, -70.08, -0.76, 0.66, 0.87
1.51, 9.08, -2.54, 11.05, -23.57, -66.03, -0.80, -0.07, 0.67
13.52, 8.72, 5.73, 8.89, -19.35, -62.54, 0.77, -1.00, -1.63
-4.04, 7.02, -6.12, 14.83, -23.14, -70.94, 1.84, 1.50, -1.11
-1.95, 7.34, -1.06, 18.49, -32.43, -79.06, 0.43, 1.77, 0.26
-0.48, 9.93, -2.60, 9.79, -29.92, -74.32, -0.60, 1.12, 0.61
1.35, 9.55, -2.70, 0.72, -22.90, -69.20, -0.62, 0.78, 0.45
-3.23, 12.70, -3.94, 0.83, -21.31, -68.33, -0.17, -0.89, -0.11
0.14, 4.70, -6.10, 4.63, -31.45, -84.24, 1.70, 2.11, -1.34
1.45, 15.74, -7.59, 8.18, -35.56, -93.85, -0.20, 1.23, -0.25
1.12, 8.49, -4.38, 2.08, -34.46, -90.27, -0.62, 0.52, 0.65
3.64, 10.13, -1.97, -6.09, -28.75, -85.06, -0.49, -0.12, 0.57
-1.50, 9.22, -6.59, 1.26, -33.56, -84.76, 1.46, -0.35, -1.39
13.80, 14.26, -0.41, 12.22, -34.27, -103.48, 1.36, -1.28, -1.84
-0.97, 9.66, -5.95, 12.22, -35.37, -104.74, -0.53, 1.07, 0.98
2.06, 9.26, -1.32, 4.43, -34.64, -98.68, -0.89, 0.11, 0.89
10.11, 11.86, 2.78, -1.51, -32.45, -95.40, 0.50, 0.57, -1.01
-3.45, 5.97, -7.17, 7.67, -33.76, -101.05, 1.61, 1.42, -1.52
-1.41, 9.15, -1.41, 18.97, -32.04, -116.38, 0.82, 0.70, 0.70
-1.55, 9.93, -3.38, 18.91, -35.31, -111.82, -0.44, 0.94, 0.67
2.27, 9.69, -1.53, 11.81, -37.18, -104.93, -0.73, 0.53, 0.61
-8.79, 13.17, -10.19, 9.79, -38.54, -101.90, 0.38, -1.07, 0.35
6.74, 7.06, -1.83, 25.07, -30.81, -116.05, 0.77, 0.48, -1.48
1.32, 9.34, -8.54, 29.51, -31.20, -115.40, -0.82, 2.28, 0.20
1.63, 9.38, -1.89, 26.94, -36.10, -107.34, -0.70, 0.14, 0.61
2.47, 11.95, -0.72, 22.22, -36.14, -101.04, 0.07, -0.20, 0.06
-0.88, 7.38, -5.89, 28.09, -33.69, -107.66, 1.69, -0.48, -0.85
7.64, 5.80, 4.33, 33.40, -23.59, -120.67, 0.69, -1.51, 0.48
-0.26, 8.51, -1.70, 32.65, -30.39, -115.21, -0.59, -0.49, 0.94
1.45, 9.41, -0.86, 27.45, -35.21, -109.46, -0.48, -0.02, 0.56
-2.22, 9.07, -7.30, 19.51, -36.04, -112.99, 1.14, -1.37, -0.32
-1.30, 7.33, -3.07, 16.95, -32.11, -123.33, -0.93, 0.84, 1.54
2.19, 9.66, -0.17, 7.02, -37.64, -113.86, -0.90, -0.31, 0.66
3.20, 12.96, 2.25, -2.98, -36.57, -105.22, 0.23, -0.86, 0.20
-3.20, 7.93, -7.55, -0.15, -35.88, -96.71, 1.36, -0.57, -0.55
4.94, 9.75, 1.32, 5.36, -35.31, -109.65, -0.21, -0.69, 0.44
-0.85, 9.44, -1.65, 4.28, -35.91, -104.91, -0.73, 0.48, 0.58
0.45, 9.26, -1.84, -4.47, -31.95, -95.83, -0.74, -0.12, 0.70
-6.88, 14.10, -10.93, -2.47, -32.48, -86.70, -0.12, -2.62, 0.71
1.12, 5.68, -2.52, 5.38, -33.66, -102.79, 1.06, 0.74, -1.12
-4.68, 6.36, -7.00, 6.33, -35.40, -103.77, -1.03, -0.34, 1.18
2.05, 9.35, -1.76, -1.78, -34.49, -94.64, -1.12, -0.18, 0.91
2.56, 13.15, 3.29, -9.03, -28.22, -87.69, 0.31, -0.60, 0.20
-4.27, 7.22, -7.84, 0.66, -31.98, -87.18, 1.65, 0.44, -0.99
2.02, 10.14, 0.19, 6.88, -34.74, -99.58, 0.26, -0.62, 0.60
-0.43, 9.95, -2.14, 1.83, -34.86, -93.86, -0.80, 0.31, 0.83
-0.25, 9.82, -3.24, -5.77, -29.26, -85.84, -0.82, -0.12, 0.84
-8.10, 14.19, -8.70, -2.06, -29.66, -77.64, -0.06, -2.89, 0.78
3.04, 6.53, -2.39, 3.92, -34.00, -92.93, 0.73, -0.07, -0.84
0.10, 7.24, -2.56, 5.06, -35.68, -94.77, -0.56, 0.64, 1.59
1.19, 9.28, -2.07, -4.22, -32.48, -89.20, -0.88, 0.10, 0.85
3.70, 9.33, -1.03, -10.51, -25.40, -81.09, -0.27, -0.36, 0.21
-4.26, 8.78, -6.69, 0.10, -30.58, -77.78, 1.30, 0.32, -1.11
6.62, 6.81, 2.39, 10.22, -37.18, -92.15, 0.25, -0.76, -0.06
-1.38, 9.39, -1.03, 4.31, -35.87, -89.54, -0.68, -0.02, 0.95
1.44, 9.39, -2.10, -5.47, -29.41, -81.66, -0.56, 0.27, 0.72
12.89, 9.60, 1.02, -8.61, -26.54, -79.07, 0.47, -0.11, -1.22
-3.58, 6.14, -7.10, 3.73, -31.99, -81.34, 1.75, 1.29, -1.56
1.21, 9.61, -0.15, 12.04, -36.48, -95.21, 0.56, 0.32, 0.33
0.31, 9.04, -0.74, 4.49, -35.65, -91.44, -0.47, 0.59, 0.61
1.68, 9.35, -1.27, -5.48, -30.33, -84.76, -0.58, 0.40, 0.68
3.03, 14.60, -4.63, -3.52, -29.42, -80.43, -1.10, -2.26, -0.32
-1.76, 3.56, -6.11, 4.68, -34.17, -92.97, 1.89, 2.22, -1.55
8.87, 12.05, -3.73, 11.88, -36.44, -101.32, -0.39, 1.74, -0.57
3.09, 9.08, -1.33, 5.69, -36.55, -96.13, -0.31, 0.80, 0.59
2.00, 9.74, -1.59, -2.94, -33.47, -91.86, -0.65, 0.71, 0.55
-10.31, 15.33, -9.55, -2.03, -33.50, -88.67, -0.56, -1.99, 0.73
4.40, 4.00, -3.94, 12.36, -35.79, -108.96, 1.06, 1.89, -1.14
2.59, 7.88, -6.38, 22.17, -34.35, -113.01, -1.00, 1.24, 2.04
1.41, 9.05, -3.96, 16.31, -37.78, -107.28, -0.46, 0.64, 0.50
4.39, 12.50, -2.71, 14.98, -39.32, -101.61, -0.97, -1.60, -0.45
5.58, 8.18, 1.22, 32.32, -29.35, -117.63, 1.58, -0.32, -0.02
1.16, 10.79, -6.75, 37.08, -30.77, -111.96, -0.61, 0.43, 1.00
3.42, 8.62, -2.14, 32.36, -35.93, -105.17, -0.75, -0.16, 0.62
8.11, 11.45, 0.10, 28.22, -37.47, -100.70, 0.59, 0.22, -0.52
-1.77, 8.97, -5.83, 36.04, -32.40, -104.59, 1.54, 1.59, -1.72
0.63, 7.70, 0.69, 48.44, -23.36, -112.63, 0.52, 1.12, -0.09
2.63, 8.51, -0.76, 48.16, -28.38, -101.77, -0.59, 0.45, 0.54
0.75, 9.12, -3.23, 43.32, -32.52, -93.19, -0.68, 0.22, 0.51
11.33, 9.80, 2.28, 42.74, -33.41, -89.17, 0.02, -0.50, -1.37
-2.66, 6.66, -6.88, 47.94, -24.16, -94.07, 1.83, 1.61, -1.44
-0.13, 8.22, -2.02, 53.22, -20.87, -98.82, 0.16, 1.42, 0.42
-0.53, 10.00, -2.29, 48.68, -26.34, -85.98, -0.54, 0.56, 0.63
1.24, 9.89, -1.98, 42.09, -28.37, -77.07, -0.56, 0.57, 0.60
-6.80, 13.31, -6.17, 42.71, -24.16, -78.98, -0.10, -1.84, 0.27
-0.12, 3.85, -4.18, 47.91, -20.68, -85.72, 1.35, 1.36, -0.88
3.14, 13.47, -8.60, 49.24, -21.35, -88.07, -1.01, 0.78, -0.38
0.94, 8.67, -3.91, 43.04, -25.04, -77.21, -0.77, 0.46, 0.75
2.49, 9.71, -2.63, 36.19, -25.99, -69.82, -0.38, -0.35, 0.63
-2.82, 10.58, -8.69, 44.61, -25.74, -75.77, 1.76, -0.38, -1.12
15.13, 11.67, 1.03, 49.58, -19.04, -86.03, 0.73, -1.43, -1.41
0.76, 9.19, -5.76, 47.02, -21.37, -81.99, -0.74, 1.14, 0.75
4.37, 9.91, -0.32, 38.22, -22.89, -71.54, -0.54, 0.03, 0.71
6.63, 12.56, -1.42, 34.84, -22.90, -68.17, -0.13, -0.15, -0.07
-3.70, 8.04, -6.80, 43.28, -20.70, -78.57, 1.79, 0.13, -0.80
0.65, 9.52, -1.62, 48.83, -20.55, -88.59, 0.42, 0.85, 0.08
0.32, 9.96, -2.73, 42.17, -24.71, -77.26, -0.78, 0.40, 0.89
0.98, 10.01, -2.40, 34.58, -24.35, -70.67, -0.73, 0.27, 0.74
-8.11, 13.79, -9.03, 39.59, -21.97, -71.60, -0.65, -2.48, 0.79
0.15, 6.82, -2.11, 44.52, -19.73, -81.88, 1.41, 1.01, -1.04
12.48, 6.23, -3.69, 47.14, -21.53, -84.39, -1.33, 3.02, -0.23
1.59, 9.24, -2.46, 37.81, -23.00, -74.73, -0.90, 0.36, 0.70
3.41, 13.58, 2.45, 34.10, -22.62, -69.04, 0.52, -0.50, 0.06
-4.12, 7.36, -6.57, 44.88, -20.71, -79.48, 1.44, 0.01, -0.79
3.88, 8.34, 1.71, 50.85, -19.20, -88.97, 0.10, -0.90, 0.46
1.40, 8.75, -1.58, 44.77, -22.74, -79.61, -0.57, 0.34, 0.53
1.88, 9.39, -1.15, 37.30, -22.64, -71.53, -0.67, 0.09, 0.63
-5.04, 13.37, -7.94, 41.58, -19.67, -72.77, -0.85, -2.48, 0.77
-0.68, 7.38, -3.22, 47.75, -18.43, -84.11, 1.34, 1.07, -0.75
8.08, 7.79, -1.86, 49.72, -19.19, -84.54, -0.85, 2.84, 1.44
2.40, 9.78, -0.47, 42.36, -21.76, -74.70, -1.05, 0.23, 0.70
8.78, 12.00, 0.00, 40.54, -23.79, -72.46, 0.37, -0.55, -0.52
-2.15, 7.63, -6.75, 50.18, -18.65, -80.40, 1.64, 0.19, -0.91
1.28, 9.96, -1.72, 54.49, -17.77, -87.05, 0.03, 0.71, 0.28
-0.75, 9.66, -2.41, 45.54, -20.11, -74.44, -0.70, 0.25, 0.82
2.52, 9.68, -1.60, 36.95, -19.45, -67.07, -0.44, 0.56, 0.50
-5.49, 12.40, -10.72, 39.45, -19.15, -72.03, 0.66, -0.39, -0.72
4.34, 8.26, -1.65, 42.74, -16.21, -84.27, 1.48, -0.62, -0.90
5.12, 7.31, -1.78, 44.55, -19.37, -83.63, -0.54, 1.97, 1.57
2.60, 9.71, -1.11, 35.84, -21.95, -74.80, -1.00, 0.28, 0.75
4.27, 11.35, 1.23, 33.35, -23.87, -71.05, 0.28, -0.85, 0.01
-4.72, 7.30, -6.31, 43.15, -20.15, -78.38, 1.65, 0.80, -1.12
0.21, 9.21, 1.19, 49.30, -21.37, -89.64, 0.70, -0.20, 0.32
2.08, 10.14, -3.23, 43.04, -20.46, -78.25, -0.63, 0.66, 0.68
1.94, 9.86, -1.70, 36.58, -22.27, -70.87, -0.48, 0.31, 0.65
2.81, 14.52, -5.08, 39.01, -22.04, -70.78, -1.34, -1.52, -0.41
-2.62, 4.52, -5.76, 43.91, -17.17, -79.82, 1.91, 1.12, -1.25
7.46, 16.72, -6.05, 43.77, -18.49, -80.63, -0.76, 0.89, -0.47
2.16, 8.49, -3.01, 34.30, -19.48, -70.84, -0.48, 0.34, 0.54
3.76, 9.78, -2.60, 28.50, -18.68, -65.76, -0.56, -0.04, 0.63
-0.62, 8.28, -5.67, 34.58, -19.19, -66.60, 1.27, -0.03, -1.33
12.19, 11.71, -0.66, 34.39, -19.31, -71.66, 0.49, -0.89, -1.29
-3.79, 8.97, -7.22, 28.56, -20.62, -69.13, -0.14, 0.75, 0.43
2.49, 9.10, -2.00, 20.33, -18.52, -63.87, -0.60, 0.18, 0.56
15.10, 5.57, 6.68, 17.39, -19.07, -62.42, 0.73, -0.79, -1.75
-3.08, 7.42, -6.60, 21.97, -20.42, -65.64, 1.95, 1.84, -1.54
-1.57, 7.71, -3.56, 21.73, -29.74, -75.67, 0.59, 1.94, 0.25
-0.15, 10.43, -1.62, 10.83, -26.51, -71.03, -0.45, 0.88, 0.49
1.85, 9.78, -1.75, 2.73, -21.03, -67.42, -0.37, 0.69, 0.30
-6.01, 13.88, -6.91, 4.62, -21.32, -67.23, -0.35, -0.74, 0.00
0.30, 4.28, -4.59, 8.59, -31.41, -81.99, 1.29, 1.78, -0.73
9.42, 18.05, -9.28, 8.75, -33.73, -88.35, 0.36, 2.20, -1.70
3.21, 8.96, -2.09, 0.66, -29.92, -83.67, -0.60, 0.67, 0.47
3.62, 9.24, -3.20, -5.28, -26.53, -82.70, -0.38, 0.47, 0.23
-6.30, 12.44, -8.39, 2.47, -32.13, -80.93, 0.92, 0.89, -0.86
9.53, 10.79, -0.57, 8.52, -34.05, -99.23, 0.58, -0.30, -1.08
-4.10, 6.89, -7.09, 7.50, -34.10, -100.67, -0.79, -0.13, 0.84
2.17, 9.46, -2.15, 1.62, -32.42, -96.02, -0.69, 0.23, 0.57
3.02, 12.81, 1.33, -3.45, -31.54, -92.25, 0.96, -0.52, -0.12
-3.37, 7.02, -6.40, 4.36, -33.48, -93.95, 1.28, 0.78, -0.94
1.35, 8.40, 1.36, 12.39, -34.51, -106.62, 0.56, -0.51, 0.49
0.32, 9.14, -2.18, 9.32, -33.65, -104.30, -0.62, 0.15, 0.57
1.54, 9.91, -1.28, 3.19, -32.94, -97.18, -0.43, 0.59, 0.42
-4.74, 13.36, -7.87, 0.82, -32.36, -95.38, -0.73, -1.78, 0.30
-0.27, 4.68, -4.04, 12.85, -32.30, -110.58, 1.14, 1.47, -0.86
15.81, 6.46, 0.80, 15.97, -32.45, -115.84, 0.32, 2.55, -1.31
0.34, 8.97, -2.66, 11.06, -34.83, -109.35, -0.71, 0.16, 0.55
4.85, 9.48, -2.28, 5.93, -35.81, -104.11, 0.10, -0.09, 0.28
-4.49, 7.15, -5.57, 11.25, -36.28, -105.35, 1.05, 1.34, -1.21
4.94, 7.57, 1.89, 25.17, -31.07, -117.79, 1.27, 0.59, 0.31
2.38, 8.76, -3.36, 27.58, -31.98, -111.81, -0.32, 0.62, 0.43
1.15, 9.23, -2.53, 26.21, -34.61, -104.18, -0.55, 0.45, 0.33
-1.92, 12.84, -2.97, 28.06, -33.12, -104.02, -0.60, -0.72, 0.32
-1.78, 6.87, -5.65, 33.25, -26.86, -111.69, 1.48, 0.58, -0.61
1.27, 8.80, -1.33, 31.16, -22.74, -119.35, 0.11, 0.89, 0.29
1.47, 9.58, -2.20, 32.93, -29.90, -109.35, -0.60, 0.01, 0.57
1.69, 9.31, -1.85, 25.40, -32.78, -104.31, -0.46, -0.07, 0.48
-2.61, 12.69, -7.63, 25.02, -34.22, -105.96, -0.46, -2.17, 0.24
-0.28, 6.69, -2.55, 26.79, -26.92, -116.79, 0.81, -0.36, -0.40
1.19, 19.60, -7.02, 20.20, -28.09, -119.95, -0.20, 1.25, -0.72
-1.23, 9.15, -3.37, 18.50, -33.69, -115.36, -0.73, -0.03, 0.59
1.68, 9.58, -3.34, 8.90, -37.04, -109.76, -0.45, -0.87, 0.80
-4.27, 14.10, -10.20, 2.18, -41.36, -102.92, 0.49, -1.43, -0.37
7.90, 9.97, 1.15, 5.73, -34.07, -113.26, 0.49, -1.83, -1.08
-2.21, 9.98, -8.21, 6.09, -35.85, -110.29, -0.79, 0.42, 0.80
1.65, 9.38, -1.60, -2.18, -34.86, -100.01, -0.93, -0.25, 0.86
8.58, 12.00, 1.77, -7.13, -33.28, -93.69, 0.71, -0.28, -0.55
-3.73, 7.19, -7.56, 0.99, -34.38, -94.46, 1.87, 0.30, -1.13
2.20, 9.76, -1.61, 8.58, -33.86, -108.78, 0.25, 0.34, 0.39
-0.15, 10.01, -3.78, 4.85, -35.31, -103.90, -0.80, 0.43, 0.92
1.75, 9.83, -1.73, -4.46, -32.23, -93.92, -0.74, -0.05, 0.67
-2.00, 11.27, -9.74, -0.38, -33.73, -86.23, 0.79, -0.98, -0.66
6.90, 9.27, -0.49, 4.06, -32.87, -101.56, 1.28, -1.06, -0.82
-7.60, 5.02, -4.76, 4.95, -34.23, -103.46, -1.05, -0.57, 1.88
2.49, 9.39, -1.94, -1.78, -32.53, -96.97, -0.98, 0.10, 0.76
2.53, 14.54, -1.79, -5.83, -31.35, -89.93, 0.30, -0.44, 0.21
-3.23, 8.68, -6.19, 0.76, -31.41, -85.75, 1.38, -0.11, -0.65
4.55, 6.80, 2.22, 6.69, -34.99, -98.79, 0.07, -0.90, 0.53
-2.34, 8.73, -2.79, 1.97, -35.62, -94.86, -0.91, 0.38, 0.61
1.27, 9.26, -2.06, -6.94, -29.44, -86.93, -0.50, -0.03, 0.69
-4.20, 12.76, -10.07, -4.43, -27.00, -78.09, -1.29, -2.80, 0.88
-0.67, 6.77, -2.80, 3.92, -33.00, -90.91, 1.16, 0.63, -0.85
8.12, 8.63, -2.92, 6.20, -33.50, -93.13, -0.56, 2.23, 0.76
0.49, 9.11, -3.30, -3.98, -29.95, -85.14, -0.95, 0.24, 0.67
3.40, 13.02, 2.07, -8.10, -25.01, -78.65, 0.49, -0.81, 0.23
-4.63, 8.02, -6.54, 3.98, -29.71, -74.99, 1.45, 0.00, -0.73
2.80, 8.67, 2.25, 11.12, -35.44, -88.23, 0.11, -0.53, 0.35
-0.68, 9.21, -1.67, 3.30, -33.28, -85.47, -0.71, 0.09, 0.55
1.75, 9.53, -1.11, -5.64, -26.32, -78.06, -0.55, 0.19, 0.60
5.66, 12.56, -2.62, -1.77, -28.22, -75.55, -0.95, -1.63, -0.57
-2.71, 3.52, -5.27, 5.67, -32.64, -85.46, 1.70, 1.33, -1.02
2.86, 9.52, -8.04, 9.11, -34.54, -90.59, -0.60, 1.74, 0.50
2.75, 9.23, -1.22, -5.00, -27.67, -80.96, -0.43, 0.48, 0.50
-4.69, 8.61, -6.08, 1.67, -31.72, -79.96, 1.31, 1.03, -1.33
3.37, 7.68, 1.06, 12.00, -37.74, -98.19, 0.78, 0.20, 0.02
1.22, 9.34, -1.38, 8.05, -36.77, -98.58, -0.35, 0.23, 0.68
0.49, 9.63, -1.62, 0.75, -33.78, -91.95, -0.76, 0.61, 0.49
4.13, 10.84, -1.14, 2.59, -36.58, -94.56, -0.67, -0.75, -0.52
-1.70, 7.12, -4.92, 11.56, -36.32, -104.44, 2.05, 1.01, -1.19
7.02, 13.71, -5.48, 19.89, -34.87, -115.02, -0.20, 1.88, -0.69
1.56, 9.20, -2.61, 18.36, -36.99, -108.54, -0.46, 0.95, 0.45
5.01, 8.39, -2.69, 13.84, -36.38, -101.90, -0.59, 0.55, 0.37
-5.65, 13.38, -8.51, 17.98, -39.40, -102.82, -0.01, 0.41, -0.29
4.47, 9.00, -2.22, 29.55, -30.68, -115.48, 0.99, 0.11, -0.79
8.15, 14.78, -7.91, 33.46, -28.14, -117.87, -0.22, 1.92, -1.01
0.60, 8.96, -3.79, 31.29, -34.36, -109.15, -0.58, 0.78, 0.51
2.04, 8.87, -2.77, 26.64, -37.37, -101.68, -0.50, 0.26, 0.57
-5.75, 13.57, -6.13, 28.19, -37.71, -103.90, -0.22, -1.55, 0.04
2.08, 3.77, -3.57, 39.56, -26.91, -113.94, 1.32, 0.64, -1.05
13.31, 12.45, -1.10, 41.49, -23.72, -117.04, 0.95, 2.58, -1.23
0.37, 9.69, -1.48, 38.91, -32.07, -108.20, -0.35, 0.59, 0.51
1.47, 9.41, -2.15, 33.54, -34.61, -102.13, -0.44, 0.41, 0.38
