Test 3: Motion data
-0.14, 10.49, -1.36, -7.79, -25.62, -100.19, -1.14, 1.38, -0.34
4.10, 9.59, 0.81, -2.62, -27.46, -84.83, -0.92, -0.01, -0.32
-0.57, 14.81, -6.83, 3.27, -25.65, -81.19, 1.40, -0.82, 0.88
1.66, 5.61, -3.40, -6.42, -25.18, -101.48, 0.27, -0.56, 0.57
13.11, 3.28, -6.27, -3.41, -27.35, -106.77, -1.63, -0.36, 0.02
0.36, 10.57, -1.08, -3.16, -27.68, -91.36, -1.18, -1.81, -0.43
2.63, 9.33, 2.26, 3.60, -25.86, -79.86, -0.30, -0.46, -0.73
4.57, 8.47, -0.78, 8.27, -31.98, -88.63, 1.72, 0.53, 0.77
1.95, 6.09, 9.05, -2.70, -28.78, -98.92, 1.10, -0.95, 0.62
-0.03, 10.51, -1.78, 1.53, -30.27, -91.46, -0.80, -1.17, -0.91
1.87, 9.03, 2.34, 12.60, -27.33, -82.37, -0.13, -1.33, -0.91
3.09, 8.26, 1.85, 32.48, -27.83, -88.53, -0.74, -4.15, -0.26
