8.32, 5.92, 0.00
7.99, 5.80, 0.00
7.66, 5.57, 0.00
7.34, 5.45, 0.00
7.09, 5.34, 0.00
6.90, 5.16, 0.00
6.71, 5.05, 0.00
6.46, 4.94, 0.00
6.28, 4.82, 0.00
6.16, 4.77, 0.00
6.04, 4.66, 0.00
5.86, 4.60, 0.00
5.86, 4.66, 0.00
5.98, 4.66, 0.00
6.22, 4.77, 0.00
6.65, 4.94, 0.00
7.02, 5.22, 0.00
7.47, 5.51, 0.00
7.99, 5.92, 0.00
8.59, 6.34, 0.00
9.14, 6.71, 0.00
9.78, 7.15, 0.00
10.44, 7.60, 0.00
11.03, 7.99, 0.00
11.73, 8.39, 0.00
12.28, 8.73, 0.00
12.84, 9.00, 0.00
13.50, 9.35, 0.00
14.10, 9.64, 0.00
14.70, 9.85, 0.00
15.05, 10.07, 0.00
15.59, 10.22, 0.00
15.68, 10.22, 0.00
15.41, 9.92, 0.00
14.79, 9.50, 0.00
13.93, 9.00, 0.00
13.01, 8.53, 0.00
12.20, 8.12, 0.00
11.49, 7.73, 0.00
10.81, 7.40, 0.00
10.22, 7.09, 0.00
9.71, 6.77, 0.00
9.21, 6.59, 0.00
8.80, 6.28, 0.00
8.53, 6.10, 0.00
8.06, 5.92, 0.00
7.79, 5.74, 0.00
7.47, 5.51, 0.00
7.21, 5.45, 0.00
6.96, 5.22, 0.00
6.83, 5.11, 0.00
6.52, 4.99, 0.00
6.46, 4.94, 0.00
6.28, 4.82, 0.00
6.04, 4.71, 0.00
5.98, 4.66, 0.00
5.98, 4.71, 0.00
6.10, 4.77, 0.00
6.22, 4.82, 0.00
6.46, 4.94, 0.00
6.77, 5.11, 0.00
7.15, 5.28, 0.00
7.60, 5.57, 0.00
8.12, 5.92, 0.00
8.73, 6.28, 0.00
9.28, 6.65, 0.00
9.92, 7.09, 0.00
10.44, 7.47, 0.00
11.03, 7.79, 0.00
11.65, 8.12, 0.00
12.28, 8.46, 0.00
12.84, 8.80, 0.00
13.50, 9.07, 0.00
14.18, 9.35, 0.00
14.79, 9.50, 0.00
15.41, 9.71, 0.00
16.05, 9.85, 0.00
16.42, 9.71, 0.00
16.42, 9.42, 0.00
15.68, 9.00, 0.00
14.61, 8.53, 0.00
13.59, 8.06, 0.00
12.68, 7.73, 0.00
11.96, 7.34, 0.00
11.26, 7.02, 0.00
10.58, 6.77, 0.00
10.07, 6.52, 0.00
9.57, 6.28, 0.00
9.07, 6.04, 0.00
8.59, 5.86, 0.00
8.26, 5.68, 0.00
7.92, 5.51, 0.00
7.60, 5.39, 0.00
7.34, 5.22, 0.00
7.15, 5.11, 0.00
6.90, 4.99, 0.00
6.65, 4.88, 0.00
6.52, 4.82, 0.00
6.40, 4.82, 0.00
6.40, 4.82, 0.00
6.59, 4.88, 0.00
6.71, 5.05, 0.00
6.96, 5.11, 0.00
7.34, 5.39, 0.00
7.92, 5.68, 0.00
8.53, 6.16, 0.00
9.21, 6.59, 0.00
9.92, 7.15, 0.00
10.73, 7.66, 0.00
11.49, 8.19, 0.00
12.12, 8.59, 0.00
12.68, 8.94, 0.00
13.25, 9.28, 0.00
13.84, 9.57, 0.00
14.35, 9.85, 0.00
14.88, 10.14, 0.00
15.41, 10.29, 0.00
15.95, 10.58, 0.00
16.42, 10.58, 0.00
16.42, 10.44, 0.00
15.95, 10.00, 0.00
15.14, 9.50, 0.00
14.18, 8.94, 0.00
13.25, 8.53, 0.00
12.36, 8.12, 0.00
11.65, 7.79, 0.00
11.03, 7.40, 0.00
10.36, 7.09, 0.00
9.85, 6.83, 0.00
9.35, 6.59, 0.00
8.87, 6.34, 0.00
8.53, 6.10, 0.00
8.19, 5.92, 0.00
7.79, 5.74, 0.00
7.60, 5.57, 0.00
7.28, 5.45, 0.00
7.02, 5.34, 0.00
6.77, 5.16, 0.00
6.65, 5.11, 0.00
6.71, 5.16, 0.00
6.83, 5.22, 0.00
7.09, 5.39, 0.00
7.47, 5.51, 0.00
7.86, 5.68, 0.00
8.26, 5.98, 0.00
8.80, 6.22, 0.00
9.35, 6.59, 0.00
9.92, 6.90, 0.00
10.44, 7.28, 0.00
10.96, 7.66, 0.00
11.42, 7.99, 0.00
11.88, 8.32, 0.00
12.36, 8.59, 0.00
12.84, 8.94, 0.00
13.17, 9.14, 0.00
13.67, 9.42, 0.00
14.10, 9.64, 0.00
14.61, 10.00, 0.00
15.14, 10.22, 0.00
15.50, 10.36, 0.00
15.41, 10.07, 0.00
14.88, 9.71, 0.00
14.10, 9.21, 0.00
13.09, 8.73, 0.00
12.20, 8.32, 0.00
11.49, 7.86, 0.00
10.88, 7.53, 0.00
10.29, 7.21, 0.00
9.71, 6.90, 0.00
9.28, 6.59, 0.00
8.87, 6.40, 0.00
8.46, 6.22, 0.00
8.12, 5.98, 0.00
7.79, 5.80, 0.00
7.47, 5.63, 0.00
7.21, 5.51, 0.00
6.90, 5.34, 0.00
6.77, 5.22, 0.00
6.59, 5.16, 0.00
6.59, 5.11, 0.00
6.71, 5.16, 0.00
6.90, 5.22, 0.00
7.28, 5.28, 0.00
7.60, 5.51, 0.00
8.06, 5.68, 0.00
8.53, 5.86, 0.00
9.00, 6.16, 4.06
9.57, 6.34, 4.11
10.07, 6.65, 4.11
10.58, 6.90, 4.11
11.11, 7.21, 4.17
11.73, 7.47, 4.17
12.20, 7.73, 4.06
12.84, 8.06, 4.06
13.34, 8.32, 4.06
14.10, 8.59, 4.01
14.53, 8.80, 4.01
15.14, 9.14, 4.01
15.86, 9.42, 0.00
16.51, 9.57, 0.00
16.98, 9.71, 0.00
17.26, 9.57, 0.00
16.79, 9.21, 0.00
15.77, 8.73, 0.00
14.79, 8.32, 0.00
13.84, 7.92, 0.00
12.84, 7.60, 0.00
12.04, 7.21, 0.00
11.34, 6.90, 0.00
10.73, 6.65, 0.00
10.14, 6.40, 0.00
9.64, 6.16, 0.00
9.21, 5.98, 0.00
8.80, 5.80, 0.00
8.39, 5.63, 0.00
8.06, 5.45, 0.00
7.66, 5.28, 0.00
7.40, 5.16, 0.00
7.15, 5.05, 0.00
6.96, 4.99, 0.00
6.83, 4.99, 0.00
6.90, 4.99, 0.00
7.15, 5.05, 0.00
7.47, 5.16, 0.00
7.86, 5.28, 0.00
8.39, 5.51, 0.00
8.94, 5.74, 0.00
9.57, 6.10, 0.00
10.29, 6.46, 0.00
11.03, 6.71, 0.00
11.80, 7.15, 0.00
12.52, 7.53, 0.00
13.34, 7.86, 0.00
13.93, 8.19, 0.00
14.61, 8.46, 0.00
15.23, 8.66, 0.00
15.77, 8.87, 0.00
16.42, 9.00, 0.00
16.88, 9.21, 0.00
17.36, 9.35, 0.00
17.65, 9.50, 0.00
17.65, 9.50, 0.00
17.26, 9.35, 0.00
16.42, 8.94, 0.00
15.23, 8.39, 0.00
14.18, 8.06, 0.00
13.25, 7.66, 0.00
12.36, 7.34, 0.00
11.65, 7.02, 0.00
10.96, 6.71, 0.00
10.36, 6.46, 0.00
9.78, 6.28, 0.00
9.42, 6.04, 0.00
8.94, 5.86, 0.00
8.53, 5.68, 0.00
8.19, 5.57, 0.00
7.86, 5.39, 0.00
7.53, 5.28, 0.00
7.21, 5.11, 0.00
7.02, 5.05, 0.00
6.83, 4.94, 0.00
6.59, 4.82, 0.00
6.46, 4.71, 0.00
6.28, 4.66, 0.00
6.28, 4.71, 0.00
6.46, 4.71, 0.00
6.77, 4.94, 0.00
7.09, 5.16, 0.00
7.40, 5.45, 0.00
7.79, 5.74, 0.00
8.19, 6.16, 0.00
8.66, 6.59, 0.00
9.21, 7.09, 0.00
9.71, 7.60, 0.00
10.29, 8.19, 0.00
10.73, 8.59, 0.00
11.26, 8.94, 0.00
11.73, 9.35, 0.00
12.12, 9.71, 0.00
12.68, 10.07, 0.00
13.01, 10.36, 0.00
13.59, 10.66, 0.00
13.93, 10.96, 0.00
14.27, 11.19, 0.00
14.79, 11.34, 0.00
14.97, 11.34, 0.00
14.88, 11.03, 0.00
14.44, 10.51, 0.00
13.84, 9.92, 0.00
12.92, 9.42, 0.00
12.12, 8.80, 0.00
11.42, 8.46, 0.00
10.73, 8.06, 0.00
10.22, 7.60, 0.00
9.71, 7.34, 0.00
9.21, 7.02, 0.00
8.80, 6.77, 0.00
8.46, 6.52, 0.00
8.12, 6.22, 0.00
7.79, 6.10, 0.00
7.53, 5.86, 0.00
7.21, 5.74, 0.00
6.96, 5.51, 0.00
6.71, 5.39, 0.00
6.59, 5.22, 0.00
6.52, 5.22, 0.00
6.59, 5.22, 0.00
6.77, 5.28, 0.00
7.09, 5.45, 0.00
7.47, 5.63, 0.00
7.99, 5.92, 0.00
8.53, 6.22, 0.00
9.21, 6.59, 0.00
9.92, 6.96, 0.00
10.58, 7.40, 0.00
11.11, 7.86, 0.00
11.65, 8.19, 0.00
12.28, 8.59, 0.00
12.84, 9.00, 0.00
13.42, 9.21, 0.00
14.01, 9.57, 0.00
14.53, 9.78, 0.00
15.05, 10.07, 0.00
15.59, 10.44, 0.00
16.05, 10.58, 0.00
16.14, 10.51, 0.00
15.68, 10.07, 0.00
14.88, 9.57, 0.00
13.84, 9.07, 0.00
12.92, 8.59, 0.00
12.12, 8.12, 0.00
11.42, 7.73, 0.00
10.73, 7.40, 0.00
10.14, 7.09, 0.00
9.71, 6.83, 0.00
9.14, 6.59, 0.00
8.73, 6.34, 0.00
8.39, 6.10, 0.00
8.06, 5.92, 0.00
7.73, 5.74, 0.00
7.47, 5.57, 0.00
7.15, 5.45, 0.00
6.96, 5.28, 0.00
6.77, 5.16, 0.00
6.52, 5.05, 0.00
6.40, 4.99, 0.00
6.40, 4.99, 0.00
6.52, 4.99, 0.00
6.71, 5.05, 0.00
7.09, 5.16, 0.00
7.53, 5.28, 0.00
8.06, 5.57, 0.00
8.66, 5.92, 0.00
9.42, 6.28, 0.00
10.14, 6.77, 0.00
10.81, 7.21, 0.00
11.42, 7.66, 0.00
12.04, 8.06, 0.00
12.68, 8.46, 0.00
13.17, 8.80, 0.00
13.76, 9.00, 0.00
14.35, 9.28, 0.00
15.05, 9.64, 0.00
15.68, 9.85, 0.00
16.14, 10.00, 0.00
16.14, 10.07, 0.00
15.95, 9.71, 0.00
15.23, 9.28, 0.00
14.27, 8.80, 0.00
13.34, 8.39, 0.00
12.52, 7.92, 0.00
11.73, 7.60, 0.00
11.11, 7.28, 0.00
10.44, 6.96, 0.00
9.92, 6.71, 0.00
9.42, 6.46, 0.00
9.00, 6.22, 0.00
8.53, 5.98, 0.00
8.26, 5.80, 0.00
7.92, 5.68, 0.00
7.60, 5.51, 0.00
7.28, 5.34, 0.00
7.09, 5.22, 0.00
6.83, 5.11, 0.00
6.71, 5.05, 0.00
6.71, 4.99, 0.00
6.77, 5.05, 0.00
7.02, 5.16, 0.00
7.40, 5.28, 0.00
7.92, 5.51, 0.00
8.53, 5.80, 0.00
9.21, 6.16, 0.00
9.85, 6.52, 0.00
10.51, 6.83, 0.00
11.19, 7.28, 0.00
11.88, 7.60, 0.00
12.52, 7.92, 0.00
13.09, 8.26, 0.00
13.67, 8.53, 0.00
14.10, 8.80, 0.00
14.79, 9.07, 0.00
15.41, 9.35, 0.00
15.86, 9.64, 0.00
16.51, 9.85, 0.00
16.79, 9.92, 0.00
16.51, 9.64, 0.00
15.86, 9.35, 0.00
14.97, 8.87, 0.00
13.93, 8.46, 0.00
13.01, 8.06, 0.00
12.12, 7.66, 0.00
11.49, 7.28, 0.00
10.81, 6.96, 0.00
10.14, 6.71, 0.00
9.71, 6.46, 0.00
9.21, 6.22, 0.00
8.73, 6.04, 0.00
8.39, 5.86, 0.00
8.06, 5.68, 0.00
7.73, 5.57, 0.00
7.53, 5.34, 0.00
7.21, 5.22, 0.00
6.96, 5.05, 0.00
6.77, 4.99, 0.00
6.59, 4.88, 0.00
6.40, 4.82, 0.00
6.28, 4.82, 0.00
6.40, 4.82, 0.00
6.46, 4.88, 0.00
6.71, 4.94, 0.00
6.96, 4.99, 0.00
7.34, 5.16, 0.00
7.73, 5.34, 0.00
8.32, 5.68, 0.00
8.94, 6.04, 0.00
9.50, 6.46, 0.00
10.14, 6.90, 0.00
10.66, 7.34, 0.00
11.19, 7.73, 0.00
11.57, 8.12, 0.00
12.12, 8.53, 0.00
12.44, 8.80, 0.00
12.84, 9.07, 0.00
13.34, 9.42, 0.00
13.67, 9.71, 0.00
14.27, 10.00, 0.00
14.70, 10.29, 0.00
15.05, 10.51, 0.00
15.32, 10.73, 0.00
15.50, 10.73, 0.00
15.23, 10.44, 0.00
14.53, 9.85, 0.00
13.67, 9.35, 0.00
12.84, 8.94, 0.00
12.04, 8.53, 0.00
11.26, 8.06, 0.00
10.58, 7.66, 0.00
10.07, 7.34, 0.00
9.57, 7.09, 0.00
9.07, 6.77, 0.00
8.73, 6.52, 0.00
8.32, 6.34, 0.00
7.92, 6.16, 0.00
7.66, 5.86, 0.00
7.34, 5.68, 0.00
7.09, 5.63, 0.00
6.90, 5.45, 0.00
6.65, 5.28, 0.00
6.52, 5.22, 0.00
6.46, 5.22, 0.00
6.52, 5.28, 0.00
6.77, 5.39, 0.00
7.09, 5.57, 0.00
7.47, 5.80, 0.00
7.86, 5.98, 0.00
8.39, 6.40, 0.00
8.94, 6.77, 0.00
9.50, 7.15, 0.00
10.14, 7.60, 0.00
10.73, 8.12, 0.00
11.34, 8.53, 0.00
11.96, 8.94, 0.00
12.52, 9.28, 0.00
13.09, 9.71, 0.00
13.67, 9.92, 0.00
14.10, 10.22, 0.00
14.53, 10.51, 0.00
14.88, 10.73, 0.00
14.97, 10.66, 0.00
14.70, 10.51, 0.00
14.18, 10.07, 0.00
13.50, 9.50, 0.00
12.68, 9.00, 0.00
11.80, 8.59, 0.00
11.19, 8.06, 0.00
10.51, 7.79, 0.00
10.00, 7.47, 0.00
9.42, 7.09, 0.00
9.07, 6.77, 0.00
8.59, 6.59, 0.00
8.26, 6.34, 0.00
7.92, 6.16, 0.00
7.60, 5.92, 0.00
7.34, 5.74, 0.00
7.09, 5.57, 0.00
6.83, 5.34, 0.00
6.65, 5.22, 0.00
6.40, 5.11, 0.00
6.28, 4.99, 0.00
6.10, 4.88, 0.00
5.98, 4.82, 0.00
5.92, 4.77, 0.00
5.92, 4.77, 0.00
6.04, 4.82, 0.00
6.28, 4.94, 0.00
6.59, 5.16, 0.00
6.96, 5.39, 0.00
7.40, 5.74, 0.00
7.99, 6.16, 0.00
8.59, 6.59, 0.00
9.28, 7.15, 0.00
9.85, 7.60, 0.00
10.51, 8.06, 0.00
10.96, 8.46, 0.00
11.57, 8.80, 0.00
12.04, 9.21, 0.00
12.52, 9.57, 0.00
13.09, 9.78, 0.00
13.59, 10.22, 0.00
14.10, 10.44, 0.00
14.61, 10.73, 0.00
15.14, 11.03, 0.00
15.41, 11.19, 0.00
15.50, 10.96, 0.00
15.14, 10.44, 0.00
14.35, 9.92, 0.00
13.50, 9.35, 0.00
12.60, 8.80, 0.00
11.80, 8.46, 0.00
11.11, 7.99, 0.00
10.58, 7.60, 0.00
10.07, 7.34, 0.00
9.42, 7.02, 0.00
9.00, 6.77, 0.00
8.66, 6.52, 0.00
8.26, 6.28, 0.00
7.92, 6.04, 0.00
7.60, 5.80, 0.00
7.34, 5.68, 0.00
7.09, 5.45, 0.00
6.90, 5.34, 0.00
6.65, 5.16, 0.00
6.52, 5.11, 0.00
6.46, 5.11, 0.00
6.59, 5.05, 0.00
6.77, 5.16, 0.00
6.96, 5.22, 0.00
7.34, 5.34, 0.00
7.79, 5.57, 0.00
8.32, 5.80, 0.00
8.94, 6.16, 0.00
9.71, 6.52, 0.00
10.51, 6.96, 0.00
11.19, 7.34, 0.00
11.96, 7.79, 0.00
12.68, 8.12, 0.00
13.50, 8.46, 0.00
14.10, 8.80, 0.00
14.88, 9.00, 0.00
15.68, 9.21, 0.00
16.32, 9.50, 0.00
16.98, 9.64, 0.00
17.65, 9.85, 0.00
18.14, 10.00, 0.00
18.43, 10.00, 0.00
18.14, 9.71, 0.00
17.36, 9.28, 0.00
16.23, 8.73, 0.00
15.05, 8.39, 0.00
14.10, 7.92, 0.00
13.09, 7.66, 0.00
12.28, 7.28, 0.00
11.49, 7.02, 0.00
10.96, 6.71, 0.00
10.29, 6.46, 0.00
9.78, 6.28, 0.00
9.28, 6.04, 0.00
8.87, 5.86, 0.00
8.46, 5.68, 0.00
8.12, 5.51, 0.00
7.79, 5.34, 0.00
7.53, 5.28, 0.00
7.28, 5.11, 0.00
7.02, 4.94, 0.00
6.83, 4.82, 0.00
6.59, 4.77, 0.00
6.46, 4.71, 0.00
6.40, 4.71, 0.00
6.52, 4.82, 0.00
6.71, 4.88, 0.00
7.09, 5.05, 0.00
7.53, 5.28, 0.00
8.06, 5.57, 0.00
8.80, 5.86, 0.00
9.50, 6.16, 0.00
10.44, 6.59, 0.00
11.19, 6.90, 0.00
11.96, 7.28, 0.00
12.76, 7.60, 0.00
13.50, 7.92, 0.00
14.18, 8.19, 0.00
14.97, 8.46, 0.00
15.59, 8.66, 0.00
16.14, 8.87, 0.00
16.79, 9.07, 0.00
17.36, 9.28, 0.00
17.65, 9.21, 0.00
17.55, 9.00, 0.00
16.88, 8.53, 0.00
15.95, 8.19, 0.00
14.79, 7.79, 0.00
13.76, 7.40, 0.00
12.84, 7.09, 0.00
12.12, 6.83, 0.00
11.34, 6.59, 0.00
10.81, 6.40, 0.00
10.14, 6.16, 0.00
9.71, 5.92, 0.00
9.21, 5.74, 0.00
8.80, 5.57, 0.00
8.39, 5.39, 0.00
8.06, 5.28, 0.00
7.73, 5.11, 0.00
7.47, 5.05, 0.00
7.21, 4.88, 0.00
7.02, 4.94, 0.00
6.96, 4.88, 0.00
7.02, 4.94, 0.00
7.21, 5.05, 0.00
7.53, 5.11, 0.00
7.79, 5.28, 0.00
8.26, 5.45, 0.00
8.73, 5.74, 0.00
9.42, 6.04, 0.00
10.14, 6.34, 0.00
10.73, 6.71, 0.00
11.49, 7.09, 0.00
12.12, 7.40, 0.00
12.84, 7.73, 0.00
13.50, 7.99, 0.00
14.18, 8.26, 0.00
14.88, 8.46, 0.00
15.59, 8.73, 0.00
16.23, 9.00, 0.00
16.88, 9.21, 0.00
17.26, 9.28, 0.00
17.17, 9.07, 0.00
16.51, 8.73, 0.00
15.50, 8.32, 0.00
14.61, 7.99, 0.00
13.50, 7.53, 0.00
12.68, 7.21, 0.00
11.80, 6.90, 0.00
11.19, 6.65, 0.00
10.58, 6.40, 0.00
10.00, 6.28, 0.00
9.50, 6.04, 0.00
9.07, 5.80, 0.00
8.66, 5.57, 0.00
8.26, 5.51, 0.00
7.99, 5.34, 0.00
7.66, 5.22, 0.00
7.40, 5.05, 0.00
7.15, 4.94, 0.00
6.96, 4.88, 0.00
6.96, 4.82, 0.00
6.90, 4.94, 0.00
7.02, 4.94, 0.00
7.28, 4.99, 0.00
7.73, 5.16, 0.00
8.19, 5.39, 0.00
8.73, 5.63, 0.00
9.42, 5.86, 0.00
10.22, 6.22, 0.00
11.11, 6.52, 0.00
11.88, 6.90, 0.00
12.76, 7.28, 0.00
13.76, 7.66, 0.00
14.70, 7.92, 0.00
15.59, 8.26, 0.00
16.32, 8.46, 0.00
17.17, 8.73, 0.00
17.94, 9.00, 0.00
18.73, 9.21, 0.00
19.44, 9.35, 0.00
20.17, 9.57, 0.00
20.70, 9.71, 0.00
21.02, 9.64, 0.00
20.81, 9.35, 0.00
19.86, 9.00, 0.00
18.43, 8.46, 0.00
17.07, 8.12, 0.00
15.77, 7.73, 0.00
14.70, 7.40, 0.00
13.67, 7.09, 0.00
12.76, 6.83, 0.00
11.96, 6.59, 0.00
11.26, 6.28, 0.00
10.58, 6.10, 0.00
10.07, 5.86, 0.00
9.57, 5.74, 0.00
9.14, 5.57, 0.00
8.66, 5.39, 0.00
8.26, 5.28, 0.00
7.99, 5.16, 0.00
7.66, 4.99, 0.00
7.34, 4.88, 0.00
7.21, 4.88, 0.00
7.15, 4.88, 0.00
7.28, 4.99, 0.00
7.53, 5.11, 0.00
7.79, 5.22, 0.00
8.26, 5.45, 0.00
8.73, 5.63, 0.00
9.21, 5.92, 0.00
9.71, 6.16, 0.00
10.29, 6.59, 0.00
10.81, 6.83, 0.00
11.34, 7.21, 0.00
11.88, 7.53, 0.00
12.36, 7.79, 0.00
12.84, 8.12, 0.00
13.25, 8.39, 0.00
13.76, 8.59, 0.00
14.10, 8.80, 0.00
14.61, 9.07, 0.00
14.97, 9.28, 0.00
15.50, 9.50, 0.00
15.95, 9.71, 0.00
16.32, 9.78, 0.00
16.23, 9.64, 0.00
15.59, 9.28, 0.00
14.79, 8.80, 0.00
13.84, 8.39, 0.00
12.92, 7.92, 0.00
12.12, 7.60, 0.00
11.42, 7.28, 0.00
10.73, 6.96, 0.00
10.22, 6.71, 0.00
9.71, 6.40, 0.00
9.14, 6.16, 0.00
8.73, 5.98, 0.00
8.32, 5.86, 0.00
8.06, 5.68, 0.00
7.73, 5.45, 0.00
7.40, 5.34, 0.00
7.21, 5.22, 0.00
6.90, 5.05, 0.00
6.71, 4.99, 0.00
6.59, 4.88, 0.00
6.40, 4.77, 0.00
6.16, 4.66, 0.00
6.10, 4.66, 0.00
5.92, 4.60, 0.00
6.04, 4.60, 0.00
6.22, 4.66, 0.00
6.65, 4.77, 0.00
7.15, 4.99, 0.00
7.86, 5.28, 0.00
8.59, 5.68, 0.00
9.64, 6.16, 0.00
10.58, 6.59, 0.00
11.42, 7.02, 0.00
12.28, 7.53, 0.00
13.01, 7.92, 0.00
14.01, 8.32, 0.00
14.97, 8.66, 0.00
15.77, 8.94, 0.00
16.70, 9.21, 0.00
17.55, 9.50, 0.00
18.14, 9.71, 0.00
18.04, 9.64, 0.00
17.75, 9.35, 0.00
16.88, 8.94, 0.00
15.77, 8.53, 0.00
14.61, 8.06, 0.00
13.67, 7.66, 0.00
12.76, 7.34, 0.00
12.04, 7.02, 0.00
11.26, 6.77, 0.00
10.66, 6.52, 0.00
10.07, 6.28, 0.00
9.50, 6.10, 0.00
9.07, 5.86, 0.00
8.66, 5.68, 0.00
8.32, 5.51, 0.00
7.92, 5.39, 0.00
7.66, 5.22, 0.00
7.34, 5.05, 0.00
7.15, 4.94, 0.00
6.83, 4.82, 0.00
6.71, 4.77, 0.00
6.59, 4.71, 0.00
6.52, 4.71, 0.00
6.65, 4.77, 0.00
